timestamp,rtt,jitter
5855498303168,0.388086,0.038278
5855499220097,0.309254,0.078832
5855500300579,0.38879,0.079536
5855501288933,0.370105,0.018685
5855502446969,0.512084,0.141979
5855503291288,0.370605,0.141479
5855504411510,0.479622,0.109017
5855505238366,0.324346,0.155276
5855506259794,0.344921,0.020575
5855507229555,0.317439,0.027482
5855508455164,0.51888,0.201441
5855509324501,0.409808,0.109072
5855510360113,0.435103,0.025295
5855511229062,0.318347,0.116756
5855512242508,0.333421,0.015074
5855513209677,0.299532,0.033889
5855514428656,0.488936,0.189404
5855515335696,0.42227,0.066666
5855516363642,0.441696,0.019426
5855517238701,0.326735,0.114961
5855518296628,0.379049,0.052314
5855519227501,0.316106,0.062943
5855520487813,0.545713,0.229607
5855521486685,0.557842,0.012129
5855522471706,0.539769,0.018073
5855523375802,0.452974,0.086795
5855524352359,0.430492,0.022482
5855525234233,0.322254,0.108238
5855526217772,0.307809,0.014445
5855527428159,0.494639,0.18683
5855528381106,0.464585,0.030054
5855529299406,0.382494,0.082091
5855530221538,0.312272,0.070222
5855531215984,0.306068,0.006204
5855532232875,0.324569,0.018501
5855533445817,0.504695,0.180126
5855534304858,0.391604,0.113091
5855535414340,0.444937,0.053333
5855536271399,0.358679,0.086258
5855537228161,0.314939,0.04374
5855538210496,0.299735,0.015204
5855539419865,0.478918,0.179183
5855540364645,0.447789,0.031129
5855541296111,0.380494,0.067295
5855542223355,0.312847,0.067647
5855543214208,0.306032,0.006815
5855544252580,0.344809,0.038777
5855545446319,0.508251,0.163442
5855546315156,0.400549,0.107702
5855547298436,0.384938,0.015611
5855548249364,0.340161,0.044777
5855549216348,0.30768,0.032481
5855550211887,0.304162,0.003518
5855551431385,0.491436,0.187274
5855552366258,0.453363,0.038073
5855553306409,0.390401,0.062962
5855554222893,0.312068,0.078333
5855555211210,0.300458,0.01161
5855556240082,0.332421,0.031963
5855557482727,0.542972,0.210551
5855558289473,0.372105,0.170867
5855559343177,0.42027,0.048165
5855560260366,0.349309,0.070961
5855561223720,0.314384,0.034925
5855562279980,0.362753,0.048369
5855564106505,1.12672,0.763969
5855564512850,0.622805,0.503917
5855568284027,3.36024,2.73744
5855568613114,0.538565,2.82167
5855570217291,1.30177,0.76321
5855570631895,0.61299,0.688785
5855571455696,0.528491,0.084499
5855574190965,2.27126,1.74277
5855574570643,0.580231,1.69103
5855575799641,0.598008,0.017777
5855577374966,1.3047,0.706692
5855578500707,0.553806,0.750894
5855579587911,0.555028,0.001222
5855581146514,1.22046,0.665433
5855581526489,0.547287,0.673174
5855582467714,0.539806,0.007481
5855583490752,0.569305,0.029499
5855584444366,0.524602,0.044703
5855585415609,0.493733,0.030869
5855587685589,1.76204,1.26831
5855588078805,0.607009,1.15503
5855588310745,0.365679,0.24133
5855590404229,0.469011,0.103332
5855591452285,0.527084,0.058073
5855592506489,0.584342,0.057258
5855593809393,0.893651,0.309309
5855594634305,0.553138,0.340513
5855595391959,0.529843,0.023295
5855596551236,0.620138,0.090295
5855597816011,0.9008,0.280662
5855598614516,0.578805,0.321995
5855599384559,0.532232,0.046573
5855600488651,0.551916,0.019684
5855601331230,0.419252,0.132664
5855602302269,0.386457,0.032795
5855603229976,0.322791,0.063666
5855604251329,0.343328,0.020537
5855605390772,0.452085,0.108757
5855606385237,0.464566,0.012481
5855607298537,0.381253,0.083313
5855608356482,0.447289,0.066036
5855609242041,0.331661,0.115628
5855610539427,0.63236,0.300699
5855611482966,0.560046,0.072314
5855612431654,0.509825,0.050221
5855613235826,0.327365,0.18246
5855614211568,0.305217,0.022148
5855615205015,0.29881,0.006407
5855616268978,0.364771,0.065961
5855617442458,0.506898,0.142127
5855618315518,0.404438,0.10246
5855619300446,0.382975,0.021463
5855620334188,0.425512,0.042537
5855621272949,0.360068,0.065444
5855622262377,0.349623,0.010445
5855623453450,0.521751,0.172128
5855624406563,0.491139,0.030612
5855625353770,0.432215,0.058924
5855626228070,0.32005,0.112165
5855627252053,0.345791,0.025741
5855628301776,0.391864,0.046073
5855629487070,0.558083,0.166219
5855630366815,0.449678,0.108405
5855631223671,0.31655,0.133128
5855632299116,0.388438,0.071888
5855633232174,0.323106,0.065332
5855634213176,0.304106,0.019
5855635362490,0.426474,0.122368
5855636454064,0.535398,0.108924
5855637394882,0.437067,0.098331
5855638231923,0.318031,0.119036
5855639965987,1.04328,0.725248
5855640237482,0.355661,0.687618
5855641536256,0.593156,0.237495
5855642401853,0.490788,0.102368
5855643275060,0.362438,0.12835
5855644504632,0.584675,0.222237
5855645457024,0.530695,0.05398
5855646293843,0.378957,0.151738
5855647462083,0.537565,0.158608
5855648365030,0.446603,0.090962
5855649335884,0.416326,0.030277
5855650224036,0.316865,0.099461
5855651210982,0.304198,0.012667
5855652232262,0.324754,0.020556
5855653380001,0.441788,0.117034
5855654387022,0.468493,0.026705
5855655283395,0.366938,0.101555
5855656260749,0.353049,0.013889
5855657219344,0.310032,0.043017
5855658211494,0.303513,0.006519
5855659381993,0.448529,0.145016
5855660417976,0.504233,0.055704
5855661271665,0.36142,0.142813
5855662216501,0.311773,0.049647
5855663199966,0.295551,0.016222
5855664231782,0.326699,0.031148
5855665376892,0.44277,0.116071
5855666382283,0.466919,0.024149
5855667270471,0.359994,0.106925
5855668273454,0.367401,0.007407
5855669222605,0.312254,0.055147
5855670209514,0.302717,0.009537
5855671363013,0.431363,0.128646
5855672425662,0.508399,0.077036
5855673268407,0.352438,0.155961
5855674217743,0.308532,0.043906
5855675204819,0.29555,0.012982
5855676252542,0.347216,0.051666
5855677421634,0.488696,0.14148
5855678322600,0.410401,0.078295
5855679300417,0.388957,0.021444
5855680251493,0.346309,0.042648
5855681213311,0.30894,0.037369
5855682205072,0.29968,0.00926
5855683372959,0.438363,0.138683
5855684406331,0.493251,0.054888
5855685386333,0.47177,0.021481
5855686238670,0.329309,0.142461
5855687254357,0.347883,0.018574
5855688250840,0.341642,0.006241
5855689384895,0.445918,0.104276
5855690386526,0.468343,0.022425
5855691333788,0.413696,0.054647
5855692259847,0.351531,0.062165
5855693259015,0.351272,0.000259
5855694272646,0.360846,0.009574
5855695431830,0.498639,0.137793
5855696352648,0.443215,0.055424
5855697351428,0.432863,0.010352
